epoch,loss,mse,val_loss,val_mse
0,29.666500684377308,29.666506,27.623756408691406,27.623756
1,28.45087092631572,28.450872,26.9722843170166,26.972284
2,28.16912483524632,28.169119,26.68030548095703,26.680305
3,28.03917108999716,28.039167,26.548641204833984,26.548641
4,27.88422427306304,27.884224,26.411718368530273,26.411718
5,27.73769860654264,27.7377,26.28913688659668,26.289137
6,27.653562429788952,27.653559,26.201356887817383,26.201357
7,27.567189525913548,27.567186,26.149185180664062,26.149185
8,27.507567405700684,27.507576,26.086246490478516,26.086246
9,27.469512101766224,27.469503,26.05501937866211,26.05502
10,27.42604621681007,27.426048,26.025930404663086,26.02593
11,27.40336817664069,27.403364,26.004568099975586,26.004568
12,27.38723057669562,27.387236,25.973526000976562,25.973526
13,27.339815423295306,27.339819,25.94155502319336,25.941555
14,27.299423694610596,27.299425,25.919652938842773,25.919653
15,27.325373250084954,27.325384,25.895610809326172,25.89561
16,27.304665526828252,27.304668,25.87164306640625,25.871643
17,27.285152448190225,27.285156,25.864089965820312,25.86409
18,27.261208456915778,27.261208,25.8510799407959,25.85108
19,27.260452489595156,27.260456,25.83512306213379,25.835123
20,27.240159743540996,27.240168,25.821189880371094,25.82119
21,27.211554849469984,27.211563,25.81827735900879,25.818277
22,27.22695090319659,27.226944,25.79720687866211,25.797207
23,27.213528787767565,27.213528,25.787256240844727,25.787256
24,27.172570177026696,27.172567,25.782989501953125,25.78299
25,27.201438916696084,27.201437,25.761873245239258,25.761873
26,27.18262784545486,27.182632,25.75279426574707,25.752794
27,27.129212211918187,27.129211,25.74464225769043,25.744642
28,27.178890408696354,27.178885,25.738449096679688,25.73845
29,27.142573653040706,27.142572,25.7219181060791,25.721918
30,27.125812259880274,27.12581,25.71761131286621,25.717611
31,27.139088862651104,27.13909,25.70905876159668,25.709059
32,27.147279868254792,27.147287,25.700481414794922,25.700481
33,27.13839336343714,27.138384,25.69809913635254,25.6981
34,27.13229312123479,27.132298,25.69173240661621,25.691732
35,27.104510126887142,27.104506,25.691843032836914,25.691843
36,27.14322822158401,27.14322,25.682945251464844,25.682945
37,27.12243821169879,27.122433,25.679183959960938,25.679184
38,27.099422854346198,27.099424,25.674671173095703,25.674671
39,27.118878828512656,27.118883,25.672569274902344,25.67257
40,27.10046625137329,27.100466,25.672286987304688,25.672287
41,27.09108373281118,27.091084,25.671955108642578,25.671955
42,27.113275192879343,27.113277,25.67098045349121,25.67098
43,27.03996590021494,27.039965,25.66639518737793,25.666395
44,27.067929332320755,27.067936,25.66699981689453,25.667
45,27.09375220376092,27.093758,25.66355323791504,25.663553
46,27.090842079471898,27.090836,25.66798210144043,25.667982
47,27.065665167731208,27.065668,25.65632438659668,25.656324
48,27.070670965555554,27.070684,25.659183502197266,25.659184
49,27.041188665338463,27.04119,25.65300941467285,25.65301
50,27.07073151098715,27.070736,25.656530380249023,25.65653
51,27.04844345917573,27.048447,25.652265548706055,25.652266
52,27.049721769384437,27.04972,25.65323829650879,25.653238
53,27.084460709546065,27.084454,25.65774154663086,25.657742
54,27.052378061655407,27.052382,25.65163230895996,25.651632
55,27.04858108468958,27.048595,25.647075653076172,25.647076
56,27.03368783641506,27.03369,25.652650833129883,25.65265
57,27.048882780848324,27.048891,25.641298294067383,25.641298
58,27.041418784373516,27.041416,25.638717651367188,25.638718
59,27.03743825087676,27.037441,25.636262893676758,25.636263
60,27.05084313573064,27.050838,25.635011672973633,25.635012
61,27.04329843778868,27.043297,25.62827491760254,25.628275
62,27.043723737871325,27.043722,25.630128860473633,25.630129
63,27.03275326135996,27.032751,25.631296157836914,25.631296
64,27.047285453693288,27.047283,25.63978385925293,25.639784
65,27.0354220158345,27.03542,25.631999969482422,25.632
66,27.036136485434866,27.036142,25.63642692565918,25.636427
67,27.043079260233288,27.043074,25.630916595458984,25.630917
68,26.997512740057868,26.997519,25.631027221679688,25.631027
69,27.027702808380127,27.027697,25.629976272583008,25.629976
70,27.026994743862666,27.026997,25.643047332763672,25.643047
71,27.028136588431693,27.02813,25.644672393798828,25.644672
72,27.029296398162842,27.029295,25.648534774780273,25.648535
73,27.008211947776175,27.008213,25.637527465820312,25.637527
74,27.026589561153102,27.026585,25.638534545898438,25.638535
